iter	MultiClass
1519	0.5191845734
1520	0.5189832306
1521	0.5188750078
1522	0.5187960123
1523	0.5187060223
1524	0.5186185364
1525	0.5183951265
1526	0.5182829911
1527	0.5181393201
1528	0.5179919322
1529	0.5177743912
1530	0.5175492989
1531	0.5173810176
1532	0.5171618333
1533	0.5170354561
1534	0.5169663985
1535	0.5167819191
1536	0.5166443909
1537	0.5164880039
1538	0.516337838
1539	0.5162359929
1540	0.5160346892
1541	0.5158421497
1542	0.5157109991
1543	0.5155483129
1544	0.5154238137
1545	0.5152012254
1546	0.5150921028
1547	0.5148776527
1548	0.5147087455
1549	0.5145338128
1550	0.5143809863
1551	0.5143005431
1552	0.514193768
1553	0.5139842087
1554	0.5138076718
1555	0.513623701
1556	0.5134072947
1557	0.5131972267
1558	0.5130971031
1559	0.5128774493
1560	0.512672546
1561	0.5125704269
1562	0.5124542616
1563	0.5123569159
1564	0.5122450936
1565	0.5120307609
1566	0.5119388929
1567	0.5117545699
1568	0.5115556529
1569	0.5114643327
1570	0.5113614311
1571	0.5112691718
1572	0.5111289048
1573	0.510985586
1574	0.5107741877
1575	0.5106471454
1576	0.5105357534
1577	0.5104043289
1578	0.510292624
1579	0.5101946914
1580	0.5100924158
1581	0.5098946726
1582	0.50973809
1583	0.509548798
1584	0.5093768781
1585	0.5092513225
1586	0.5091418868
1587	0.5090192266
1588	0.5089074433
1589	0.5087089176
1590	0.5086143108
1591	0.5085175911
1592	0.5083463754
1593	0.5081979701
1594	0.5080621244
1595	0.5079916192
1596	0.5078599208
1597	0.507666012
1598	0.5074445583
1599	0.5073030002
1600	0.5071822962
1601	0.5070794729
1602	0.5069503177
1603	0.5067780064
1604	0.5066948635
1605	0.5065148836
1606	0.5063241439
1607	0.5062672546
1608	0.506065051
1609	0.5059397302
1610	0.5057704708
1611	0.5056736728
1612	0.5054653265
1613	0.5053646159
1614	0.505189292
1615	0.5049992957
1616	0.5048833652
1617	0.5047485758
1618	0.5046440701
1619	0.5045376862
1620	0.5044111525
1621	0.5042153265
1622	0.5039966117
1623	0.5038970358
1624	0.5037059049
1625	0.503609733
1626	0.5034969325
1627	0.5034195803
1628	0.5032871776
1629	0.5031714427
1630	0.5029842244
1631	0.5028870743
1632	0.5028027576
1633	0.5027344826
1634	0.5025411606
1635	0.5023412264
1636	0.5021563165
1637	0.5019576734
1638	0.5018112636
1639	0.5015939574
1640	0.5014650761
1641	0.5013762207
1642	0.5012905737
1643	0.5012401402
1644	0.501145103
1645	0.5010329285
1646	0.5009470859
1647	0.5008160135
1648	0.5006549706
1649	0.5005287107
1650	0.5003905174
1651	0.5001887051
1652	0.5000032475
1653	0.4998311318
1654	0.4997270173
1655	0.4995805293
1656	0.4994627598
1657	0.4993803603
1658	0.4992488575
1659	0.4990920011
1660	0.4989875344
1661	0.4988758686
1662	0.4987550864
1663	0.4986008123
1664	0.4985031927
1665	0.4984477119
1666	0.4983523225
1667	0.4981983223
1668	0.4981028546
1669	0.4979969012
1670	0.4978035401
1671	0.4977450858
1672	0.4976383107
1673	0.4975650275
1674	0.4974697555
1675	0.497327454
1676	0.4972114843
1677	0.4971045527
1678	0.4969338456
1679	0.4968194018
1680	0.4966612151
1681	0.4964774008
1682	0.4963074762
1683	0.4962404924
1684	0.4960605124
1685	0.495887223
1686	0.49580901
1687	0.4957360007
1688	0.4956251956
1689	0.4954125454
1690	0.4952501722
1691	0.4951428102
1692	0.4949654517
1693	0.4948883342
1694	0.4948047217
1695	0.4947267435
1696	0.494539799
1697	0.4944353324
1698	0.4943597017
1699	0.494231329
1700	0.4941480687
1701	0.4940288907
1702	0.4939158163
1703	0.4937339583
1704	0.4935701765
1705	0.4934528765
1706	0.4933351853
1707	0.4931539924
1708	0.4930426787
1709	0.492842588
1710	0.4927389038
1711	0.492596837
1712	0.4924462016
1713	0.4923163422
1714	0.492181592
1715	0.4920398382
1716	0.4919180778
1717	0.4917706899
1718	0.4916922812
1719	0.4916190763
1720	0.4915128099
1721	0.491307398
1722	0.491174291
1723	0.4910781974
1724	0.4908976697
1725	0.4906950748
1726	0.4905016746
1727	0.4904255352
1728	0.4902414079
1729	0.4901538046
1730	0.4899829802
1731	0.4899042585
1732	0.4898010048
1733	0.4896891042
1734	0.4895866721
1735	0.489542264
1736	0.4893591931
1737	0.4891994804
1738	0.4891088253
1739	0.4890350726
1740	0.4888953925
1741	0.4887276981
1742	0.4886726086
1743	0.488567829
1744	0.4884383999
1745	0.4883546701
1746	0.4882541552
1747	0.4881599396
1748	0.4880334058
1749	0.487960827
1750	0.4878567125
1751	0.4877761519
1752	0.4876966477
1753	0.4875404564
1754	0.48744538
1755	0.4873486603
1756	0.4871367535
1757	0.4870383123
1758	0.4869223034
1759	0.4868128287
1760	0.4867461187
1761	0.486594779
1762	0.4865251346
1763	0.4863650307
1764	0.4862419792
1765	0.4861490156
1766	0.4860778844
1767	0.4858871056
1768	0.4858100272
1769	0.4856151011
1770	0.4854956492
1771	0.4853049095
1772	0.4851809581
1773	0.4851057578
1774	0.485012716
1775	0.4849372418
1776	0.484838331
1777	0.484741807
1778	0.4845765776
1779	0.4844882309
1780	0.4843257403
1781	0.4842382935
1782	0.4841477557
1783	0.4840620696
1784	0.4838809941
1785	0.4838156927
1786	0.4837370101
1787	0.4836429902
1788	0.4834832384
1789	0.483391253
1790	0.4833009109
1791	0.4831840804
1792	0.4830177163
1793	0.4828389101
1794	0.4827608144
1795	0.4826040362
1796	0.4825244538
1797	0.4823531598
1798	0.4821795965
1799	0.4820282569
1800	0.4819204254
1801	0.4818183063
1802	0.4817595389
1803	0.481669862
1804	0.481540159
1805	0.4813496933
1806	0.4812724584
1807	0.4811522631
1808	0.4810526872
1809	0.4809620712
1810	0.4808212955
1811	0.4806488278
1812	0.48053904
1813	0.4803806968
1814	0.4801647599
1815	0.4800426474
1816	0.4799514054
1817	0.4798620414
1818	0.4797640306
1819	0.4796577642
1820	0.4794503568
1821	0.4793349349
1822	0.4792491314
1823	0.4791592979
1824	0.4789901559
1825	0.4788497715
1826	0.4786734694
1827	0.4785104701
1828	0.4783011847
1829	0.4782462517
1830	0.4780985508
1831	0.4779362558
1832	0.4777917632
1833	0.477616987
1834	0.4774569613
1835	0.4773827391
1836	0.477279681
1837	0.4771719278
1838	0.4770597533
1839	0.4769071225
1840	0.476815411
1841	0.4766218543
1842	0.4765123795
1843	0.4764166771
1844	0.4763289956
1845	0.4762598598
1846	0.4760721328
1847	0.4759808126
1848	0.475844106
1849	0.4757677711
1850	0.4756704254
1851	0.475556725
1852	0.4754499108
1853	0.4752475898
1854	0.4751638991
1855	0.4749961656
1856	0.4748411872
1857	0.4746812007
1858	0.4745426944
1859	0.4744735195
1860	0.4743048861
1861	0.4742276512
1862	0.4741146942
1863	0.4740151574
1864	0.4738188619
1865	0.4737050441
1866	0.4736232706
1867	0.4734441123
1868	0.4733811584
1869	0.4732147944
1870	0.473135564
1871	0.4730190857
1872	0.4729068721
1873	0.472806279
1874	0.4726534134
1875	0.4725677272
1876	0.4725156504
1877	0.47238673
1878	0.4722865672
1879	0.4721662154
1880	0.4720754038
1881	0.4719608035
1882	0.4718062164
1883	0.4716613716
1884	0.4715502535
1885	0.4713814636
1886	0.4712323541
1887	0.471137982
1888	0.4710288985
1889	0.4709411387
1890	0.4707857691
1891	0.4707095515
1892	0.4705422092
1893	0.4703556952
1894	0.4702648053
1895	0.4701913657
1896	0.4701020799
1897	0.4700061037
1898	0.4699073103
1899	0.4697910276
1900	0.4697002942
1901	0.4696147646
1902	0.469497895
1903	0.4694434706
1904	0.4693705788
1905	0.4692866924
1906	0.4692091054
1907	0.4690362073
1908	0.4688373685
1909	0.4687304761
1910	0.4686123936
1911	0.468504523
1912	0.4684156676
1913	0.4683299033
1914	0.4682298579
1915	0.4681185442
1916	0.4679936929
1917	0.4679097283
1918	0.4677720045
1919	0.4676776715
1920	0.4675930418
1921	0.4675278969
1922	0.4673642716
1923	0.4672494366
1924	0.4671694629
1925	0.4670143671
1926	0.4668616189
1927	0.466752418
1928	0.466611212
1929	0.4665546357
1930	0.466422233
1931	0.4663292303
1932	0.4661981188
1933	0.46613673
1934	0.4659503725
1935	0.4657946898
1936	0.4656673735
1937	0.4655659979
1938	0.4654824637
1939	0.4654154407
1940	0.465294815
1941	0.4651513397
1942	0.465045934
1943	0.4649254648
1944	0.4648389179
1945	0.4647130102
1946	0.4645803728
1947	0.4645223879
1948	0.4644142435
1949	0.4643101681
1950	0.4642429104
1951	0.4641229498
1952	0.4640247433
1953	0.4639559597
1954	0.4637867003
1955	0.463608481
1956	0.4635230296
1957	0.4634396128
1958	0.4632669885
1959	0.4630721798
1960	0.4628949778
1961	0.4627038469
1962	0.4625995367
1963	0.4624967134
1964	0.4624008545
1965	0.4623146989
1966	0.4622385204
1967	0.4620807641
1968	0.4619955083
1969	0.4618883811
1970	0.4617209606
1971	0.4615695427
1972	0.4614535339
1973	0.4613348253
1974	0.4612915128
1975	0.4611130978
1976	0.4610047969
1977	0.4609162937
1978	0.4607990328
1979	0.4607386613
1980	0.460632434
1981	0.4605470217
1982	0.460419862
1983	0.4603778406
1984	0.4602114373
1985	0.4601459403
1986	0.460054933
1987	0.4599519532
1988	0.4598381354
1989	0.4597762379
1990	0.4597071022
1991	0.459529235
1992	0.4594404971
1993	0.4593417037
1994	0.4591797609
1995	0.4591009218
1996	0.4589866345
1997	0.4588673391
1998	0.4588118583
1999	0.4587200294
2000	0.4586380212
2001	0.4585376236
2002	0.4584444253
2003	0.4583388632
2004	0.4582535292
2005	0.4581241784
2006	0.4579674002
2007	0.4578927867
2008	0.4578342541
2009	0.4577038078
2010	0.4575914768
2011	0.4575106423
2012	0.4574488231
2013	0.4573438478
2014	0.4572327297
2015	0.457109287
2016	0.4569918696
2017	0.4568906113
2018	0.4567269469
2019	0.4566254539
2020	0.4564988419
2021	0.4563909713
2022	0.4563224224
2023	0.4561723739
2024	0.456089857
2025	0.4559963456
2026	0.4558263819
2027	0.4557611588
2028	0.4555791834
2029	0.4554141887
2030	0.4553017012
2031	0.4552007168
2032	0.4551304855
2033	0.4549922922
2034	0.4549113012
2035	0.454783085
2036	0.4546758796
2037	0.4545600272
2038	0.4544515697
2039	0.4543606407
2040	0.4542940873
2041	0.4542018671
2042	0.4541473253
2043	0.4540969701
2044	0.4539878083
2045	0.4538742253
2046	0.453719912
2047	0.4535819144
2048	0.4535116439
2049	0.4534511941
2050	0.4533765416
2051	0.4532298188
2052	0.453070067
2053	0.4529981924
2054	0.4529109803
2055	0.4528384406
2056	0.4527770126
2057	0.4526050144
2058	0.4525098206
2059	0.4524166223
2060	0.4523404438
2061	0.4522785855
2062	0.4522330036
2063	0.4520842071
2064	0.4519111916
2065	0.451842408
2066	0.4517892748
2067	0.451724482
2068	0.4516038563
2069	0.4515123795
2070	0.4513695693
2071	0.4512242942
2072	0.4511404079
2073	0.4509687226
2074	0.4509060818
2075	0.45082423
2076	0.4507747355
2077	0.4506720687
2078	0.4505917428
2079	0.4505220202
2080	0.4504284697
2081	0.4503267028
2082	0.4502183235
2083	0.4501463315
2084	0.4500185458
2085	0.4499653734
2086	0.4497956445
2087	0.4496258373
2088	0.4495513804
2089	0.4494735977
2090	0.4493845076
2091	0.4492256166
2092	0.4491193111
2093	0.448943948
2094	0.4488292694
2095	0.4487760971
2096	0.4487281285
2097	0.4486095765
2098	0.4484945458
2099	0.4484263882
2100	0.4483539267
2101	0.4481861541
2102	0.4479914627
2103	0.4479172014
2104	0.4478266636
2105	0.447703573
2106	0.4476347502
2107	0.4475553243
2108	0.4474698338
2109	0.4473976853
2110	0.4472943925
2111	0.4472475585
2112	0.4471270502
2113	0.4470746995
2114	0.446978958
2115	0.446864436
2116	0.4467711985
2117	0.446614029
2118	0.4465360899
2119	0.4463786074
2120	0.4463200357
2121	0.4462217901
2122	0.4460753803
2123	0.4459758044
2124	0.4458653906
2125	0.4457680058
2126	0.4456902232
2127	0.4456077454
2128	0.4455407616
2129	0.4454678305
2130	0.4453995947
2131	0.4452983364
2132	0.4452327219
2133	0.4451338112
2134	0.4450536027
2135	0.4450054777
2136	0.4448378615
2137	0.4447450545
2138	0.4445679698
2139	0.4444823228
2140	0.4443191671
2141	0.4441995195
2142	0.4441401261
2143	0.4440223566
2144	0.4439326014
2145	0.4438527842
2146	0.4436723739
2147	0.4435897396
2148	0.4434806952
2149	0.4434056122
2150	0.4433179307
2151	0.4432227369
2152	0.443164087
2153	0.4430775401
2154	0.4429652091
2155	0.4428430966
2156	0.442730883
2157	0.4425883858
2158	0.4425061037
2159	0.4424445975
2160	0.4422780769
2161	0.4421025964
2162	0.4419681983
2163	0.4419273116
2164	0.4417718245
2165	0.4415942313
2166	0.4415411763
2167	0.4413863153
2168	0.4412769187
2169	0.4411954191
2170	0.4411075811
2171	0.4410382888
2172	0.4409704442
2173	0.4408932093
2174	0.4408250908
2175	0.440701335
2176	0.4405347753
2177	0.4404373122
2178	0.4403220859
2179	0.4402108113
2180	0.4401427711
2181	0.4399890056
2182	0.4398506949
2183	0.4397262348
2184	0.4395840506
2185	0.4395457853
2186	0.4393785605
2187	0.4393165848
2188	0.4391649321
2189	0.4390761159
2190	0.4389073651
2191	0.4388697258
2192	0.4387575905
2193	0.4386201797
2194	0.4385435317
2195	0.4384054166
2196	0.4383334638
2197	0.4382649149
2198	0.4381657694
2199	0.4380222549
2200	0.4378702892
2201	0.4377813165
2202	0.4376981736
2203	0.4375466774
2204	0.4374018718
2205	0.4372919666
2206	0.4372587877
2207	0.437221931
2208	0.4371486869
2209	0.4370711782
2210	0.4369840053
2211	0.4368669009
2212	0.4367113356
2213	0.4366302664
2214	0.4364651543
2215	0.4363930058
2216	0.4362999249
2217	0.4362281676
2218	0.4361408774
2219	0.4360829316
2220	0.4359848426
2221	0.4359017779
2222	0.4357174941
2223	0.4356518014
2224	0.4354796075
2225	0.4353226728
2226	0.4352419948
2227	0.4351881182
2228	0.4350874077
2229	0.4349531661
2230	0.4347736165
2231	0.4347014289
2232	0.434639101
2233	0.4345645659
2234	0.4344298548
2235	0.4343411951
2236	0.4341909509
2237	0.4340882058
2238	0.4340340162
2239	0.4338640916
2240	0.433692915
2241	0.4335475225
2242	0.4334458339
2243	0.4333484882
2244	0.4332248498
2245	0.4331580615
2246	0.433021042
2247	0.4328900088
2248	0.4328218903
2249	0.4327621447
2250	0.4327018906
2251	0.4326376455
2252	0.4325595499
2253	0.4324793023
2254	0.4323884124
2255	0.4322599224
2256	0.432106196
2257	0.4319659681
2258	0.4318668618
2259	0.4317753459
2260	0.4316945114
2261	0.4316436084
2262	0.4315679777
2263	0.4315099928
2264	0.4314120211
2265	0.4312845483
2266	0.4312015228
2267	0.4310524915
2268	0.4310134046
2269	0.4309047123
2270	0.4308183611
2271	0.430660996
2272	0.430555786
2273	0.4304405988
2274	0.4303549518
2275	0.4303068658
2276	0.430125673
2277	0.4300598238
2278	0.4299922139
2279	0.429832423
2280	0.4297484976
2281	0.4296482565
2282	0.4295165973
2283	0.4294406144
2284	0.4292896269
2285	0.4292159525
2286	0.4290785417
2287	0.4290249781
2288	0.4288604138
2289	0.4287604467
2290	0.42867926
2291	0.4286145846
2292	0.428563799
2293	0.428500493
2294	0.4284452861
2295	0.428376972
2296	0.4282267669
2297	0.4280990985
2298	0.427960201
2299	0.427799784
2300	0.4277359694
2301	0.4276190215
2302	0.4275544635
2303	0.427463065
2304	0.4273945943
2305	0.4272533883
2306	0.4271226681
2307	0.427043203
2308	0.4269233207
2309	0.4268380259
2310	0.4267530049
2311	0.4266787045
2312	0.4265291255
2313	0.4264315841
2314	0.426264281
2315	0.4262223379
2316	0.4261645878
2317	0.4260254163
2318	0.4258967698
2319	0.4257027826
2320	0.425603911
2321	0.425520103
2322	0.4253569081
2323	0.4252605797
2324	0.4251610429
2325	0.4250745743
2326	0.4249864624
2327	0.4249058627
2328	0.4247877019
2329	0.4247030331
2330	0.42464497
2331	0.4245694957
2332	0.4245117065
2333	0.4244489874
2334	0.4242998779
2335	0.4241747527
2336	0.4240404329
2337	0.4239216852
2338	0.4238331038
2339	0.4237417053
2340	0.423552335
2341	0.4234892638
2342	0.4234219278
2343	0.4233361635
2344	0.4232755963
2345	0.4231208918
2346	0.4230287498
2347	0.4229461547
2348	0.4228856266
2349	0.4228028359
2350	0.4227666051
2351	0.4226910918
2352	0.4225765306
2353	0.4225047734
2354	0.4224330553
2355	0.422344513
2356	0.4222106235
2357	0.4221246635
2358	0.4220313869
2359	0.421955991
2360	0.4218424471
2361	0.4217244037
2362	0.4216775698
2363	0.4216182938
2364	0.4214775182
2365	0.4214158946
2366	0.4213241048
2367	0.4212494522
2368	0.4211593057
2369	0.4210895048
2370	0.4210309331
2371	0.4209513898
2372	0.4208255994
2373	0.420685528
2374	0.4205999202
2375	0.4205303931
2376	0.4204415769
2377	0.4203665331
2378	0.420243286
2379	0.4201705115
2380	0.4200958589
2381	0.4200334919
2382	0.4199220608
2383	0.4197704082
2384	0.4196263459
2385	0.4195776731
2386	0.4194697634
2387	0.4193568455
2388	0.4192090663
2389	0.4191285839
2390	0.4190534619
2391	0.4188953534
2392	0.4188299737
2393	0.4187399446
2394	0.4185957259
2395	0.418448064
2396	0.4183673078
2397	0.4183134703
2398	0.4182529032
2399	0.4182058345
2400	0.418120031
2401	0.4179973707
2402	0.4179245962
2403	0.4178644986
2404	0.4177258357
2405	0.4176773976
2406	0.4176035667
2407	0.4175469904
2408	0.4174974177
2409	0.417377418
2410	0.4173377833
2411	0.4172764727
2412	0.4171405487
2413	0.4170743474
2414	0.4170343605
2415	0.4169380712
2416	0.4168618928
2417	0.4167595389
2418	0.4166945896
2419	0.41661309
2420	0.4165206351
2421	0.4164482127
2422	0.4163708213
2423	0.4162916301
2424	0.4162217118
2425	0.4161704958
2426	0.4160944347
2427	0.4159529157
2428	0.4158916834
2429	0.4158513444
2430	0.4157578722
2431	0.4156690951
2432	0.4155926036
2433	0.4154821116
2434	0.4154016683
2435	0.4153157866
2436	0.4151634296
2437	0.4150944112
2438	0.4150287577
2439	0.414940724
2440	0.414806991
2441	0.4147361728
2442	0.4146520909
2443	0.414536669
2444	0.4144117003
2445	0.4143535198
2446	0.4142670903
2447	0.4142033148
2448	0.414121463
2449	0.4140590569
2450	0.4139814699
2451	0.4138300911
2452	0.4137136519
2453	0.4136585624
2454	0.4135750673
2455	0.413524399
2456	0.4133924659
2457	0.4132464474
2458	0.4131563009
2459	0.4130814135
2460	0.4129902107
2461	0.4129467416
2462	0.4128701718
2463	0.4127941107
2464	0.4126748936
2465	0.4125989499
2466	0.4124559049
2467	0.4123989373
2468	0.4122628568
2469	0.4121932124
2470	0.4121228246
2471	0.4120034118
2472	0.411852346
2473	0.4117843057
2474	0.4116723269
2475	0.4115202047
2476	0.4114011832
2477	0.4113513365
2478	0.4112708542
2479	0.4112075873
2480	0.4111405252
2481	0.4109796779
2482	0.4108984522
2483	0.4107696491
2484	0.4106303211
2485	0.4104723692
2486	0.4103993599
2487	0.4102598363
2488	0.410157639
2489	0.4100333745
2490	0.4099069191
2491	0.4098529642
2492	0.4096851133
2493	0.4096313149
2494	0.4095714129
2495	0.4095041552
2496	0.4094287592
2497	0.4093601321
2498	0.4092916614
2499	0.4092329332
2500	0.4091753005
2501	0.4090999045
2502	0.4090012677
2503	0.4088762599
2504	0.4087743755
2505	0.4087039877
2506	0.4086089114
2507	0.4085466618
2508	0.4084114812
2509	0.4083405456
2510	0.4082848692
2511	0.4081687821
2512	0.4080140384
2513	0.4079106673
2514	0.4078364843
2515	0.4077874202
2516	0.4076493051
2517	0.4075915942
2518	0.4074519923
2519	0.4073482299
2520	0.4072655565
2521	0.407199277
2522	0.4071142169
2523	0.4070424596
2524	0.4069562257
2525	0.4068778562
2526	0.406788414
2527	0.4067229169
2528	0.4066408304
2529	0.4065824543
2530	0.4065372246
2531	0.4064764226
2532	0.4064284541
2533	0.4063273523
2534	0.4061855202
2535	0.4061141543
2536	0.4060350022
2537	0.4059595671
2538	0.4058874186
2539	0.4057576765
2540	0.4056884234
2541	0.4056289517
2542	0.4055420527
2543	0.4054605922
2544	0.4053908695
2545	0.4053178994
2546	0.4052081899
2547	0.4050520377
2548	0.4049669385
2549	0.4048962376
2550	0.4048124296
2551	0.4046719278
2552	0.4046115954
2553	0.4045317782
2554	0.4043980061
2555	0.4043164674
2556	0.4042623169
2557	0.4041741267
2558	0.4040408633
2559	0.4039466477
2560	0.4038966054
2561	0.4038148319
2562	0.403704692
2563	0.4036292178
2564	0.4035537045
2565	0.403432844
2566	0.4033734897
2567	0.4032778656
2568	0.4031570834
2569	0.4030373576
2570	0.402945333
2571	0.4028490829
2572	0.4028012708
2573	0.4026788453
2574	0.4026155002
2575	0.4025727354
2576	0.4024897098
2577	0.4024133357
2578	0.4023072649
2579	0.4021678196
2580	0.402016206
2581	0.4018912373
2582	0.4018053165
2583	0.4017202172
2584	0.4016451343
2585	0.4015549095
2586	0.4014839348
2587	0.4013941014
2588	0.4013484021
2589	0.4012688588
2590	0.4011997621
2591	0.4011275354
2592	0.4010069879
2593	0.4009526809
2594	0.4008709857
2595	0.4007994632
2596	0.400678994
2597	0.4005540253
2598	0.4004355906
2599	0.4003334716
2600	0.4002074073
2601	0.4001559566
2602	0.4000381871
2603	0.3999464755
2604	0.3998561725
2605	0.3998046435
2606	0.3996857393
2607	0.3996113606
2608	0.399532639
2609	0.3994422577
2610	0.3994059487
2611	0.3993410777
2612	0.3992544134
2613	0.3991816389
2614	0.399038907
2615	0.3989923078
2616	0.3989070521
2617	0.3988486368
2618	0.3987359929
2619	0.3986160323
2620	0.3984763131
2621	0.3983553744
2622	0.3982495774
2623	0.3981749249
2624	0.39810172
2625	0.3980386487
2626	0.3979821116
2627	0.397920175
2628	0.3978736541
2629	0.3978029141
2630	0.3976959825
2631	0.3975910464
2632	0.3975208933
2633	0.3974625955
2634	0.3973706883
2635	0.3972552664
2636	0.3971706367
2637	0.3970991142
2638	0.3970054855
2639	0.3968955803
2640	0.3967510095
2641	0.396643804
2642	0.3965038891
2643	0.3963746557
2644	0.3962960905
2645	0.3962564949
2646	0.3961980406
2647	0.3961149759
2648	0.3960455271
2649	0.3959133201
2650	0.3957765353
2651	0.3957127989
2652	0.3956805199
2653	0.39560172
2654	0.3955230374
2655	0.3954566014
2656	0.3953680982
2657	0.3952636315
2658	0.3952120242
2659	0.3951054448
2660	0.3950494554
2661	0.3949575873
2662	0.3948928337
2663	0.3948006135
2664	0.3947409854
2665	0.3946025964
2666	0.3945490328
2667	0.3944606079
2668	0.3943665096
2669	0.3942433016
2670	0.3941985805
2671	0.3941359397
2672	0.3940739248
2673	0.3939332274
2674	0.3938858457
2675	0.3938097847
2676	0.3936690873
2677	0.3936075811
2678	0.3934692313
2679	0.3934268968
2680	0.3933644907
2681	0.3933019673
2682	0.3932225022
2683	0.3931577877
2684	0.3930209638
2685	0.3929421638
2686	0.3928592557
2687	0.3927917241
2688	0.3927110069
2689	0.3926172609
2690	0.3924929573
2691	0.3923725664
2692	0.3923114514
2693	0.3922453675
2694	0.3921074872
2695	0.3920473895
2696	0.3919630337
2697	0.3918808689
2698	0.3918186193
2699	0.3917494444
2700	0.391622715
2701	0.3915459888
2702	0.3914980985
2703	0.3914305277
2704	0.3912953863
2705	0.3912164689
2706	0.3910736196
2707	0.3910359803
2708	0.3909837862
2709	0.390920128
2710	0.3908615954
2711	0.3907644845
2712	0.390703213
2713	0.3906435066
2714	0.3905105562
2715	0.3904632528
2716	0.3903958386
2717	0.3903148476
2718	0.3902484506
2719	0.3901211735
2720	0.3900740265
2721	0.3899386894
2722	0.389813486
2723	0.3897529188
2724	0.3896873826
2725	0.389596571
2726	0.3895397208
2727	0.3894286027
2728	0.389347377
2729	0.3893100116
2730	0.3891868818
2731	0.3891327704
2732	0.389073064
2733	0.3890188353
2734	0.3888950404
2735	0.3888450372
2736	0.3888062633
2737	0.3887573557
2738	0.3886394297
2739	0.3885379366
2740	0.3884037733
2741	0.3883264602
2742	0.3882173767
2743	0.3880731579
2744	0.3879795292
2745	0.3879264351
2746	0.3878621901
2747	0.3878204426
2748	0.3877720828
2749	0.3877304526
2750	0.3876218386
2751	0.387500626
2752	0.3874352072
2753	0.3873736619
2754	0.3872661825
2755	0.3872044025
2756	0.3871489999
2757	0.3870697696
2758	0.3869370931
2759	0.3868802429
2760	0.3867595389
2761	0.3867196303
2762	0.3866644234
2763	0.3865911403
2764	0.3865378114
2765	0.3864010267
2766	0.3862998466
2767	0.3862475351
2768	0.3861605969
2769	0.3860788234
2770	0.3860136002
2771	0.3859528374
2772	0.3858858536
2773	0.3858275948
2774	0.3856822806
2775	0.3856239827
2776	0.3855124343
2777	0.3854510063
2778	0.3853903218
2779	0.385348496
2780	0.3853070223
2781	0.3852284572
2782	0.385173172
2783	0.3851264946
2784	0.3850062993
2785	0.384950036
2786	0.3848656802
2787	0.3847891887
2788	0.3847217744
2789	0.3846719669
2790	0.3846132778
2791	0.3845818596
2792	0.3845054855
2793	0.3844436663
2794	0.3843662358
2795	0.384271042
2796	0.3842022192
2797	0.3840932922
2798	0.3840103058
2799	0.3839503255
2800	0.3838513365
2801	0.383778875
2802	0.3837017184
2803	0.3836332869
2804	0.3835489702
2805	0.3834411779
2806	0.383298485
2807	0.3832445693
2808	0.3831794244
2809	0.3830812179
2810	0.3830007356
2811	0.3829086719
2812	0.38284787
2813	0.3827756041
2814	0.3827220405
2815	0.3826027451
2816	0.382444128
2817	0.3823798829
2818	0.3823116471
2819	0.3822582791
2820	0.3821989248
2821	0.3820646441
2822	0.381989522
2823	0.3819217948
2824	0.3818415472
2825	0.3817378631
2826	0.3816039736
2827	0.3815437586
2828	0.3814828784
2829	0.3813527842
2830	0.3812870524
2831	0.3812012489
2832	0.3811206492
2833	0.3809918461
2834	0.3808918399
2835	0.3808386675
2836	0.380739835
2837	0.3806534055
2838	0.3805335624
2839	0.3804116846
2840	0.3803567516
2841	0.3803187602
2842	0.3802733739
2843	0.3801784149
2844	0.380132833
2845	0.3800100554
2846	0.3798905252
2847	0.3798104733
2848	0.3797357033
2849	0.3796621854
2850	0.3795395252
2851	0.3794368583
2852	0.3793684659
2853	0.3792939699
2854	0.3792196695
2855	0.3790741987
2856	0.3789442219
2857	0.378894923
2858	0.3788120148
2859	0.3787628725
2860	0.3786443596
2861	0.3785587126
2862	0.3785085138
2863	0.3784114812
2864	0.37831214
2865	0.3782392873
2866	0.3781640087
2867	0.3780589943
2868	0.3780118865
2869	0.3779650135
2870	0.3778974818
2871	0.3778417663
2872	0.3777996666
2873	0.3777385126
2874	0.3776311897
2875	0.3775321225
2876	0.3774752332
2877	0.3774268342
2878	0.3773572681
2879	0.3773158335
2880	0.3772756119
2881	0.3772369945
2882	0.3771087783
2883	0.3769768843
2884	0.3769278593
2885	0.3768636143
2886	0.3768120461
2887	0.3767382544
2888	0.376675144
2889	0.3766260799
2890	0.3764970421
2891	0.3764446131
2892	0.3763886237
2893	0.3763508279
2894	0.3762764492
2895	0.3761883373
2896	0.3760947477
2897	0.375949277
2898	0.3758790065
2899	0.3757819347
2900	0.3757401872
2901	0.3756173313
2902	0.3755481564
2903	0.3754591445
2904	0.3753870352
2905	0.3753144172
2906	0.3752499765
2907	0.3751792757
2908	0.3751068142
2909	0.3749821585
2910	0.3749063713
2911	0.3748307797
2912	0.3747121103
2913	0.3746327235
2914	0.3745381166
2915	0.3744310677
2916	0.3743036732
2917	0.374238763
2918	0.374093527
2919	0.3740055324
2920	0.373940544
2921	0.3738061851
2922	0.3737651418
2923	0.3737075482
2924	0.373637043
2925	0.3735591821
2926	0.3734904376
2927	0.3733747418
2928	0.3733149571
2929	0.3732421435
2930	0.3731790331
2931	0.373094286
2932	0.3729748732
